UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
PA;212410;86305;                  09;  35;09;7989.59;                  01
PA;317205;47113;                  09;  33;09;1730.60;                  01
PA;212410;61108;                  09;  52;08;5382.44;                  01
PA;212415;10422;                  09;  22;08;1919.55;                  01
PA;317205;47113;                  09;  29;08;1708.04;                  01
PA;212405;85121;                  09;  44;08;4813.85;                  01
PA;317210;85317;                  09;  35;08;1802.49;                  01
PA;317210;86909;                  09;  28;08;2093.21;                  01
PA;212405;10422;                  09;  36;02;8571.64;                  01
PA;317210;86101;                  09;  31;08;1696.99;                  01
PA;212405;10112;                  09;  29;08;2722.50;                  01
PA;212410;61108;                  09;  32;09;1460.00;                  01
PA;317210;42235;                  09;  25;08;4758.38;                  01
PA;212405;31012;                  09;  34;08;6834.76;                  01
PA;212405;86305;                  09;  49;09;5130.60;                  01
PA;317205;47113;                  09;  36;09;2110.56;                  01
PA;212405;08100;                  09;  43;02;6251.30;                  01
PA;212405;86909;                  09;  36;09;3806.92;                  01
PA;212405;10520;                  09;  28;02;2819.82;                  01
PA;212420;35140;                  09;  45;04;8834.60;                  01
PA;212420;86402;                  09;  31;08;4771.45;                  01
PA;212405;86305;                  09;  29;09;1982.15;                  01
PA;317210;82113;                  09;  25;09;1691.51;                  01
PA;212310;03116;                  09;  39;08;6722.39;                  01
PA;317210;47440;                  09;  45;06;3622.14;                  01
PA;212420;46451;                  09;  44;08;7902.23;                  01
PA;212410;61108;                  09;  27;08;1680.76;                  01
PA;212410;61108;                  09;  28;08;1803.11;                  01
PA;212405;84248;                  09;  42;99;7952.69;                  01
PA;212420;94995;                  09;  27;02;2724.17;                  01
PA;212405;01334;                  09;  38;04;6858.65;                  01
PA;212410;61108;                  09;  55;02;4113.65;                  01
PA;212405;46613;                  09;  49;08;3697.33;                  01
PA;212405;46613;                  09;  47;08;3828.94;                  01
PA;212320;85139;                  09;  38;02;7092.26;                  01
PA;212420;86402;                  09;  33;08;3284.05;                  01
PA;317110;62091;                  09;  24;09;1500.00;                  01
PA;317205;10112;                  09;  29;09;2436.49;                  01
PA;317210;52311;                  09;  34;09;4194.82;                  01
PA;212405;95118;                  09;  35;08;5902.05;                  01
PA;212405;95118;                  09;  33;08;5824.39;                  01
PA;142520;85996;                  09;  36;02;9311.15;                  01
PA;212405;46443;                  09;  43;08;3990.87;                  01
PA;212420;46613;                  09;  36;09;3894.34;                  01
PA;212420;85201;                  09;  31;08;2910.54;                  01
PA;212420;65502;                  09;  43;08;6851.80;                  01
PA;317210;61906;                  09;  33;02;1200.74;                  01
PA;317210;61906;                  09;  25;04;1285.32;                  01
PA;212405;95118;                  09;  29;08;4632.57;                  01
PA;212405;65502;                  09;  42;08;5744.09;                  01
PA;212405;64221;                  09;  42;02;12691.86;                  01
PA;212420;64221;                  09;  40;04;9677.94;                  01
PA;212405;64221;                  09;  40;08;15120.52;                  01
PA;212405;64221;                  09;  39;08;10414.93;                  01
PA;212405;64221;                  09;  39;08;13463.17;                  01
PA;212420;64221;                  09;  32;08;8808.33;                  01
PA;212420;64221;                  09;  32;08;9807.45;                  01
PA;212420;64221;                  09;  28;02;8063.28;                  01
PA;212405;64221;                  09;  50;08;12910.22;                  01
PA;212405;64221;                  09;  48;08;9419.44;                  01
PA;212420;64221;                  09;  46;02;9033.16;                  01
PA;212420;64221;                  09;  45;02;9646.31;                  01
PA;212420;64221;                  09;  47;09;8387.63;                  01
PA;212405;64221;                  09;  35;08;7815.40;                  01
PA;212405;64221;                  09;  36;08;9815.68;                  01
PA;212420;64221;                  09;  36;02;10014.68;                  01
PA;212405;64221;                  09;  59;08;11404.86;                  01
PA;212405;52311;                  09;  49;02;11673.22;                  01
PA;212410;86101;                  09;  31;08;9604.77;                  01
PA;212405;85996;                  09;  29;08;9000.00;                  01
PA;317205;43991;                  09;  30;08;1599.34;                  01
PA;317210;61906;                  09;  43;02;1392.27;                  01
PA;317210;61906;                  09;  40;02;1379.95;                  01
PA;212405;86402;                  09;  36;08;3864.31;                  01
PA;317210;36006;                  09;  60;08;2977.32;                  01
PA;212420;85201;                  09;  27;08;2919.23;                  01
PA;317210;47440;                  09;  39;08;3799.36;                  01
PA;317210;82113;                  09;  25;08;2658.61;                  01
PA;317210;82113;                  09;  49;08;2197.06;                  01
PA;317210;82113;                  09;  27;08;2468.12;                  01
PA;212405;47113;                  09;  31;08;6456.69;                  01
PA;212410;61906;                  09;  21;08;2189.44;                  01
PA;212405;47113;                  09;  46;08;8235.60;                  01
PA;212420;64620;                  09;  39;08;1623.96;                  01
PA;212405;85201;                  09;  32;08;2550.00;                  01
PA;212405;69117;                  09;  36;09;1681.47;                  01
PA;212405;65502;                  09;  34;08;7515.82;                  01
PA;212405;65502;                  09;  26;08;4819.60;                  01
PA;212405;65502;                  09;  34;02;5585.28;                  01
PA;317210;63119;                  09;  42;02;5990.05;                  01
PA;212420;64620;                  09;  24;08;1540.23;                  01
PA;212405;01334;                  09;  33;08;5535.92;                  01
PA;317210;63119;                  09;  39;08;1914.00;                  01
PA;212420;85139;                  09;  34;08;2100.78;                  01
PA;212420;01334;                  09;  37;02;3393.87;                  01
PA;212410;46613;                  09;  30;02;3214.12;                  01
PA;212405;17214;                  09;  37;02;6814.48;                  01
PA;212405;65502;                  09;  28;08;3759.21;                  01
PA;212405;85139;                  09;  36;09;2702.25;                  01
PA;212405;65502;                  09;  53;04;8970.98;                  01
PA;212405;65502;                  09;  27;08;5798.15;                  01
PA;212405;47113;                  09;  43;08;8235.60;                  01
PA;212405;65502;                  09;  48;02;11369.69;                  01
PA;317210;47440;                  09;  45;08;2935.12;                  01
PA;212420;94995;                  09;  47;08;2851.25;                  01
PA;212405;84248;                  09;  47;99;6715.37;                  01
PA;317110;86402;                  09;  35;08;4259.84;                  01
PA;212420;08100;                  09;  53;02;5360.34;                  01
PA;212405;64221;                  09;  30;02;12818.08;                  01
PA;212405;64221;                  09;  29;02;8405.73;                  01
PA;212405;64221;                  09;  47;02;10249.52;                  01
PA;212405;64221;                  09;  44;02;9220.07;                  01
PA;212420;64221;                  09;  48;04;11363.58;                  01
PA;212405;64221;                  09;  49;08;10589.31;                  01
PA;212405;64221;                  09;  30;02;7934.56;                  01
PA;317110;60101;                  09;  29;08;2819.88;                  01
PA;212405;64221;                  09;  32;02;7986.22;                  01
PA;212405;64221;                  09;  30;04;10841.24;                  01
PA;212405;64221;                  09;  31;02;11283.38;                  01
PA;212405;64221;                  09;  48;08;30030.51;                  01
PA;212420;64221;                  09;  36;02;12454.44;                  01
PA;212420;64221;                  09;  37;08;10464.77;                  01
PA;212405;64221;                  09;  38;08;13714.12;                  01
PA;212420;72207;                  09;  36;08;5435.18;                  01
PA;212405;72207;                  09;  34;08;8218.88;                  01
PA;212310;61108;                  09;  26;08;6500.00;                  01
PA;317210;86402;                  09;  28;08;2324.63;                  01
PA;212420;47113;                  09;  41;02;5085.89;                  01
PA;142520;47113;                  09;  44;08;12808.10;                  01
PA;212405;64221;                  09;  42;02;17363.28;                  01
PA;212405;64221;                  09;  42;08;18802.37;                  01
PA;212420;64221;                  09;  42;02;15974.82;                  01
PA;212420;64221;                  09;  41;08;9784.37;                  01
PA;212420;64221;                  09;  42;02;9004.98;                  01
PA;212405;64221;                  09;  34;08;15283.35;                  01
PA;212420;50211;                  09;  36;02;4335.12;                  01
PA;212405;64221;                  09;  44;02;10626.49;                  01
PA;212405;64221;                  09;  43;02;8101.16;                  01
PA;212420;64221;                  09;  45;02;9110.99;                  01
PA;212405;64221;                  09;  46;02;8159.42;                  01
PA;212405;64221;                  09;  43;08;13678.31;                  01
PA;212405;64221;                  09;  43;02;8021.34;                  01
PA;212405;64221;                  09;  34;02;9918.01;                  01
PA;212405;64221;                  09;  36;08;9570.71;                  01
PA;212405;64221;                  09;  33;08;7967.36;                  01
PA;212420;64221;                  09;  42;08;9497.75;                  01
PA;212405;64221;                  09;  43;08;11755.14;                  01
PA;212420;64221;                  09;  43;02;11748.14;                  01
PA;212405;64221;                  09;  41;02;16495.37;                  01
PA;212405;64221;                  09;  34;02;10770.57;                  01
PA;212405;64221;                  09;  31;02;13455.11;                  01
PA;212405;64221;                  09;  35;02;5014.40;                  01
PA;212410;61108;                  09;  26;02;3000.00;                  01
PA;212405;64221;                  09;  44;08;11036.84;                  01
PA;212405;64221;                  09;  35;08;16895.47;                  01
PA;212405;64221;                  09;  36;08;10559.31;                  01
PA;212405;64221;                  09;  35;08;9575.91;                  01
PA;212405;65502;                  09;  29;08;6415.51;                  01
PA;212405;65502;                  09;  31;02;6596.06;                  01
PA;212405;65502;                  09;  29;08;3883.51;                  01
PA;212405;08100;                  09;  38;08;5887.82;                  01
PA;212410;07243;                  09;  22;08;2318.71;                  01
PA;212415;07243;                  09;  39;08;5820.55;                  01
PA;317210;01555;                  09;  27;08;3321.88;                  01
PA;212405;52508;                  09;  32;02;4305.29;                  01
PA;212410;07243;                  09;  34;08;3318.52;                  01
PA;212420;64221;                  09;  31;02;13235.60;                  01
PA;212405;64221;                  09;  31;02;13160.95;                  01
PA;212405;64221;                  09;  29;08;10846.80;                  01
PA;212420;64221;                  09;  34;08;16265.13;                  01
PA;212420;64221;                  09;  37;02;14334.99;                  01
PA;212405;64221;                  09;  37;08;9601.17;                  01
PA;212405;64221;                  09;  36;02;8053.72;                  01
PA;212420;35140;                  09;  41;08;7924.60;                  01
PA;212405;64221;                  09;  27;08;8319.91;                  01
PA;212405;64221;                  09;  26;08;10748.09;                  01
PA;212405;64221;                  09;  34;02;8934.46;                  01
PA;212405;64221;                  09;  33;08;8016.55;                  01
PA;212420;64221;                  09;  34;08;9003.65;                  01
PA;212405;64221;                  09;  36;08;11383.31;                  01
PA;212405;64221;                  09;  34;08;10495.63;                  01
PA;212405;64221;                  09;  35;08;14939.29;                  01
PA;212405;64221;                  09;  34;08;7479.53;                  01
PA;212405;64221;                  09;  35;02;8979.42;                  01
PA;212410;72207;                  09;  36;08;7875.88;                  01
PA;317205;84116;                  09;  36;99;2711.37;                  01
PA;212405;08100;                  09;  56;02;12031.54;                  01
PA;212420;64221;                  09;  32;02;13335.95;                  01
PA;212405;64221;                  09;  32;02;8982.00;                  01
PA;212405;64221;                  09;  32;02;8049.35;                  01
PA;212405;64221;                  09;  44;04;10476.96;                  01
PA;212405;64221;                  09;  39;02;16077.80;                  01
PA;212405;65502;                  09;  24;08;3909.57;                  01
PA;212405;65502;                  09;  27;04;3763.15;                  01
PA;212405;62091;                  09;  31;02;8016.80;                  01
PA;212405;62091;                  09;  37;02;7579.22;                  01
PA;212410;62091;                  09;  28;08;6426.88;                  01
PA;212405;62091;                  09;  40;02;6257.52;                  01
PA;212405;84248;                  09;  52;99;8434.67;                  01
PA;212420;35140;                  09;  41;08;8544.64;                  01
PA;212405;10121;                  09;  32;02;2856.95;                  01
PA;142530;72207;                  09;  33;08;14078.18;                  01
PA;212410;70204;                  09;  31;02;4077.59;                  01
PA;212305;72207;                  09;  27;08;13731.48;                  01
PA;212420;72207;                  09;  28;08;3936.81;                  01
PA;212405;47440;                  09;  53;08;8135.49;                  01
PA;317205;47440;                  09;  36;08;3226.38;                  01
PA;317205;84116;                  09;  31;99;2711.37;                  01
PA;212405;64221;                  09;  40;02;10636.73;                  01
PA;212420;64221;                  09;  42;08;8042.79;                  01
PA;212405;64221;                  09;  43;08;11617.79;                  01
PA;212405;64221;                  09;  41;02;11409.11;                  01
PA;212405;64221;                  09;  45;08;9916.98;                  01
PA;212420;64221;                  09;  41;08;8814.68;                  01
PA;212405;64221;                  09;  43;02;16055.46;                  01
PA;212405;64221;                  09;  41;08;15522.32;                  01
PA;212405;64221;                  09;  30;08;8426.48;                  01
PA;212405;64221;                  09;  33;08;8414.41;                  01
PA;212405;64221;                  09;  34;08;8778.43;                  01
PA;212420;64221;                  09;  33;02;13335.95;                  01
PA;212405;64221;                  09;  32;08;8322.18;                  01
PA;212405;72207;                  09;  50;08;7621.14;                  01
PA;212310;94995;                  09;  35;08;7011.77;                  01
PA;317210;86101;                  09;  45;08;2436.27;                  01
PA;212420;46915;                  09;  37;02;4611.69;                  01
PA;212405;64221;                  09;  34;08;9370.92;                  01
PA;212420;64221;                  09;  59;08;13152.22;                  01
PA;212405;64221;                  09;  59;08;22489.99;                  01
PA;212405;64221;                  09;  41;08;10608.90;                  01
PA;212420;64221;                  09;  39;08;8871.77;                  01
PA;212405;64221;                  09;  39;02;11174.13;                  01
PA;212405;64221;                  09;  34;06;11383.89;                  01
PA;212405;64221;                  09;  31;02;8199.39;                  01
PA;212405;64221;                  09;  32;08;7998.51;                  01
PA;317210;77390;                  09;  37;08;1593.10;                  01
PA;212410;61108;                  09;  26;08;4699.64;                  01
PA;142530;86101;                  09;  36;02;5503.25;                  01
PA;212410;86101;                  09;  38;02;3226.75;                  01
PA;317205;85325;                  09;  33;08;1982.66;                  01
PA;212405;86101;                  09;  26;08;2878.22;                  01
PA;142510;10317;                  09;  31;08;3497.40;                  01
PA;212405;19314;                  09;  37;08;2863.66;                  01
PA;212410;61108;                  09;  46;02;12228.86;                  01
PA;212410;47440;                  09;  41;02;5584.99;                  01
PA;317205;46460;                  09;  38;08;9239.33;                  01
PA;317210;10112;                  09;  29;08;1521.36;                  01
PA;212405;19314;                  09;  22;08;2569.64;                  01
PA;142535;65502;                  09;  32;02;2569.00;                  01
PA;212405;01555;                  09;  45;02;2317.11;                  01
PA;317210;95118;                  09;  42;02;4256.31;                  01
PA;212405;46397;                  09;  38;08;4527.73;                  01
PA;212405;28526;                  09;  31;02;3512.00;                  01
PA;142520;47440;                  09;  28;08;2600.00;                  01
PA;317205;10112;                  09;  32;08;3974.69;                  01
PA;212420;72207;                  09;  41;08;3779.66;                  01
PA;142535;42928;                  09;  59;02;5178.36;                  01
PA;317210;85317;                  09;  26;02;2470.82;                  01
PA;317205;84116;                  09;  41;99;4344.14;                  01
PA;212420;47113;                  09;  37;08;6070.07;                  01
PA;212420;72207;                  09;  28;08;4816.75;                  01
PA;212420;46397;                  09;  43;08;5011.76;                  01
PA;142520;62031;                  09;  43;08;2555.90;                  01
PA;212405;64221;                  09;  32;08;8912.12;                  01
PA;212405;64221;                  09;  32;02;8322.18;                  01
PA;212405;64221;                  09;  54;08;10732.20;                  01
PA;212420;64221;                  09;  54;08;10907.93;                  01
PA;212405;64221;                  09;  51;02;8443.08;                  01
PA;212405;64221;                  09;  39;08;11310.30;                  01
PA;212405;64221;                  09;  39;08;12977.13;                  01
PA;212405;64221;                  09;  38;08;9542.80;                  01
PA;212405;64221;                  09;  37;02;10310.01;                  01
PA;212420;64221;                  09;  37;08;10618.89;                  01
PA;317205;85325;                  09;  39;08;2214.23;                  01
PA;212405;62023;                  09;  37;09;5369.84;                  01
PA;212405;47521;                  09;  28;08;3132.47;                  01
PA;212405;86101;                  09;  38;02;3530.52;                  01
PA;212310;86101;                  09;  36;04;6094.44;                  01
PA;212405;86101;                  09;  34;02;3012.05;                  01
PA;212310;86305;                  09;  41;08;6151.27;                  01
PA;212310;86101;                  09;  32;02;5341.94;                  01
PA;212310;64620;                  09;  31;02;4271.17;                  01
PA;212420;01512;                  09;  27;09;4165.22;                  01
PA;212410;46354;                  09;  36;08;4376.26;                  01
PA;212310;94995;                  09;  34;08;5825.26;                  01
PA;317205;47113;                  09;  29;08;2255.55;                  01
PA;317205;84116;                  09;  54;99;1788.20;                  01
PA;212310;82113;                  09;  39;02;8622.58;                  01
PA;212405;15319;                  09;  41;08;3173.20;                  01
PA;212410;47440;                  09;  31;09;2792.35;                  01
PA;212420;24237;                  09;  38;08;4103.53;                  01
PA;212420;24237;                  09;  39;08;4589.75;                  01
PA;212405;24237;                  09;  25;08;5161.69;                  01
PA;212405;24237;                  09;  27;08;4762.34;                  01
PA;212405;24237;                  09;  32;08;7629.99;                  01
PA;212410;47539;                  09;  40;09;2533.82;                  01
PA;212405;62023;                  09;  31;09;2622.24;                  01
PA;212420;62091;                  09;  25;08;5250.00;                  01
PA;212405;82113;                  09;  41;02;3700.00;                  01
PA;212410;61108;                  09;  47;08;3872.56;                  01
PA;317210;86101;                  09;  33;02;2506.73;                  01
PA;212410;61108;                  09;  25;08;2127.50;                  01
PA;212420;52311;                  09;  36;02;3261.24;                  01
PA;212315;31047;                  09;  36;08;4612.43;                  01
PA;317210;62040;                  09;  32;02;3555.75;                  01
PA;317210;62040;                  09;  33;08;2348.91;                  01
PA;212405;86101;                  09;  32;02;3834.54;                  01
PA;212215;72207;                  09;  31;08;10521.22;                  01
PA;212420;24237;                  09;  32;08;7390.42;                  01
PA;212405;46338;                  09;  33;08;3583.03;                  01
PA;317210;62040;                  09;  26;08;2163.15;                  01
PA;317210;45111;                  09;  30;08;3636.05;                  01
PA;317210;45111;                  09;  32;08;1700.00;                  01
PA;317210;45111;                  09;  30;08;1987.45;                  01
PA;317210;45111;                  09;  30;08;4937.42;                  01
PA;212405;35115;                  09;  59;08;20529.36;                  01
PA;212405;61108;                  09;  41;02;11420.36;                  01
PA;212405;61108;                  09;  58;02;18540.44;                  01
PA;212405;61108;                  09;  45;02;16413.90;                  01
PA;142530;47113;                  09;  30;08;4649.06;                  01
PA;317205;47113;                  09;  34;08;5010.60;                  01
PA;212420;62091;                  09;  30;08;5021.73;                  01
PA;212420;62091;                  09;  27;02;4074.13;                  01
PA;212420;82113;                  09;  30;08;6373.63;                  01
PA;212405;52311;                  09;  29;08;4504.36;                  01
PA;212405;52125;                  09;  25;02;1893.04;                  01
PA;317210;95118;                  09;  26;08;1961.38;                  01
PA;212420;52311;                  09;  32;02;5194.93;                  01
PA;317210;78205;                  09;  41;02;1315.17;                  01
PA;317210;94995;                  09;  32;08;3267.06;                  01
PA;317210;86101;                  09;  28;08;2728.94;                  01
PA;212420;85996;                  09;  26;08;1551.96;                  01
PA;212315;86909;                  09;  27;08;1120.66;                  01
PA;212315;86909;                  09;  24;08;2262.78;                  01
PA;212405;86101;                  09;  29;08;3241.51;                  01
PA;212305;72207;                  09;  25;08;8022.34;                  01
PA;317210;82113;                  09;  27;09;2380.94;                  01
PA;317210;82113;                  09;  27;08;2057.00;                  01
PA;317210;82113;                  09;  23;08;2100.57;                  01
PA;212405;52311;                  09;  41;02;11137.49;                  01
PA;317210;11224;                  09;  34;08;4693.13;                  01
PA;212410;82113;                  09;  34;08;6080.51;                  01
PA;212405;17214;                  09;  39;08;6526.53;                  01
PA;212420;19314;                  09;  36;08;3654.66;                  01
PA;212405;10422;                  09;  31;08;7404.58;                  01
PA;212410;61108;                  09;  30;08;4847.85;                  01
PA;317210;42219;                  09;  37;08;3786.67;                  01
PA;142530;47547;                  09;  30;02;8265.00;                  01
PA;317110;82202;                  09;  32;02;5214.85;                  01
PA;212405;36006;                  09;  51;08;12014.82;                  01
PA;317210;69125;                  09;  34;02;3710.00;                  01
PA;317210;86101;                  09;  28;08;1692.16;                  01
PA;212405;62091;                  09;  42;08;7914.32;                  01
PA;212410;62091;                  09;  35;02;6012.60;                  01
PA;212405;24415;                  09;  46;02;15031.16;                  01
PA;212410;17109;                  09;  23;02;4782.81;                  01
PA;212305;72207;                  09;  24;08;7567.35;                  01
PA;212405;72207;                  09;  39;08;5958.67;                  01
PA;212305;72207;                  09;  38;08;5958.67;                  01
PA;123605;84124;                  09;  39;99;3353.31;                  01
PA;212405;28526;                  09;  27;02;3512.00;                  01
PA;212310;49302;                  09;  34;09;2887.51;                  01
PA;212420;35115;                  09;  41;02;9309.23;                  01
PA;317210;46192;                  09;  34;08;2094.60;                  01
PA;212405;64221;                  09;  38;04;9507.68;                  01
PA;212405;64221;                  09;  27;02;7934.57;                  01
PA;212420;64221;                  09;  33;08;10082.16;                  01
PA;212420;47130;                  09;  42;08;4787.58;                  01
PA;212405;86101;                  09;  33;08;3142.45;                  01
PA;212410;61108;                  09;  27;09;1510.85;                  01
PA;212410;61108;                  09;  26;09;2622.61;                  01
PA;212410;61205;                  09;  52;02;10959.63;                  01
PA;317205;84116;                  09;  33;99;2963.77;                  01
PA;212405;86101;                  09;  26;08;3973.33;                  01
PA;317210;01334;                  09;  28;02;2471.14;                  01
PA;212420;64620;                  09;  30;08;5073.63;                  01
PA;317110;84116;                  10;  39;99;5452.89;                  01
PA;212420;84116;                  10;  28;99;7694.25;                  01
PA;212405;62040;                  10;  50;02;2826.95;                  01
PA;212315;63119;                  10;  59;06;11017.06;                  01
PA;212405;62091;                  10;  37;08;15813.76;                  01
PA;212405;62091;                  10;  49;08;32986.14;                  01
PA;212405;62091;                  10;  32;09;3500.00;                  01
PA;212420;62091;                  10;  38;09;2631.50;                  01
PA;212405;61205;                  10;  49;02;10877.25;                  01
PA;212405;62091;                  10;  45;08;18136.48;                  01
PA;212410;84116;                  10;  37;99;8784.46;                  01
PA;212405;61108;                  10;  40;02;8216.67;                  01
PA;212410;84116;                  10;  39;99;45265.47;                  01
PA;212405;84116;                  10;  52;99;10995.46;                  01
PA;317110;84116;                  10;  35;99;5452.89;                  01
PA;317110;85325;                  10;  35;99;4679.12;                  01
PA;212405;85325;                  10;  45;99;10449.39;                  01
PA;212405;85325;                  10;  35;99;11955.48;                  01
PA;317205;84116;                  10;  36;99;1457.05;                  01
PA;212405;84116;                  10;  43;99;12421.76;                  01
PA;212405;84116;                  10;  43;99;8630.04;                  01
PA;212420;84116;                  10;  40;99;11966.56;                  01
PA;212405;84116;                  10;  31;99;11121.20;                  01
PA;212405;85325;                  10;  44;99;7994.33;                  01
PA;317210;45412;                  10;  33;02;3145.37;                  01
PA;212405;62040;                  10;  31;08;2700.00;                  01
PA;212405;95118;                  10;  33;02;6845.32;                  01
PA;212405;64221;                  10;  48;02;5723.89;                  01
PA;212405;52311;                  10;  44;02;12758.72;                  01
PA;212420;72207;                  10;  35;08;4299.50;                  01
PA;212405;84116;                  10;  54;99;20909.80;                  01
PA;212405;84116;                  10;  51;99;15320.58;                  01
PA;212405;84116;                  10;  32;99;8449.61;                  01
PA;212405;84230;                  10;  37;99;14723.59;                  01
PA;212405;84230;                  10;  45;99;17105.17;                  01
PA;212405;84116;                  10;  35;99;8630.04;                  01
PA;212405;84116;                  10;  33;99;11435.92;                  01
PA;212405;84230;                  10;  36;99;15961.66;                  01
PA;317120;62015;                  10;  32;04;3500.00;                  01
PA;317210;62091;                  10;  29;08;2400.00;                  01
PA;212405;84116;                  10;  38;99;11289.66;                  01
PA;142520;46397;                  10;  35;09;4000.00;                  01
PA;212405;84230;                  10;  38;99;20522.72;                  01
PA;212410;72207;                  10;  33;08;3559.00;                  01
PA;142505;62015;                  10;  22;04;3030.00;                  01
PA;212405;62015;                  10;  62;04;4514.41;                  01
PA;212405;84116;                  10;  42;99;12782.86;                  01
PA;317110;84116;                  10;  39;99;6004.64;                  01
PA;317110;84116;                  10;  26;99;6238.82;                  01
PA;212405;84116;                  10;  32;99;8306.11;                  01
PA;212405;84116;                  10;  36;99;8940.25;                  01
PA;212405;84116;                  10;  52;99;28297.56;                  01
PA;317110;84116;                  10;  38;99;5916.26;                  01
PA;212405;72100;                  10;  39;08;27641.03;                  01
PA;212405;84230;                  10;  41;99;31415.67;                  01
PA;317210;94910;                  10;  38;08;4658.69;                  01
PA;212405;64221;                  10;  32;06;7934.56;                  01
PA;212405;64221;                  10;  34;06;8119.03;                  01
PA;212405;64221;                  10;  33;08;12541.30;                  01
PA;212405;64221;                  10;  33;02;7942.76;                  01
PA;212405;64221;                  10;  45;02;11813.36;                  01
PA;212405;64221;                  10;  39;02;10314.89;                  01
PA;212405;86101;                  10;  38;08;3072.78;                  01
PA;317210;45111;                  10;  28;08;2020.67;                  01
PA;212410;59201;                  11;  56;08;5200.00;                  01
PA;212405;62015;                  11;  31;02;5000.00;                  01
PA;212405;62015;                  11;  39;02;2768.48;                  01
PA;212420;94120;                  11;  37;08;9536.57;                  01
PA;317110;62015;                  11;  36;02;7000.00;                  01
PA;142515;62015;                  11;  42;08;8000.00;                  01
PA;212405;84116;                  11;  29;99;10530.61;                  01
PA;317110;62023;                  01;  27;09;2622.24;                  02
PA;317205;84116;                  03;  38;99;1587.30;                  02
PA;317205;84116;                  03;  34;99;1587.30;                  02
PA;317205;84116;                  03;  39;99;2308.80;                  02
PA;317205;84116;                  04;  43;99;1540.00;                  02
PA;212405;84116;                  04;  40;99;4511.08;                  02
PA;317210;84116;                  04;  58;06;2810.88;                  02
PA;212305;84116;                  04;  47;99;1505.34;                  02
PA;317210;82113;                  05;  34;09;5627.00;                  02
PA;317110;84116;                  05;  37;99;3444.00;                  02
PA;212315;84116;                  05;  39;99;1100.00;                  02
PA;212410;45111;                  05;  27;08;1335.36;                  02
PA;212420;07219;                  05;  38;08;3780.76;                  02
PA;317205;84116;                  05;  27;99;2275.00;                  02
PA;212415;33121;                  05;  39;08;1797.58;                  02
PA;212405;61108;                  05;  30;08;5270.26;                  02
PA;317210;61906;                  05;  27;08;1659.43;                  02
PA;317205;43215;                  05;  39;08;1615.72;                  02
PA;317205;94910;                  05;  53;08;1598.80;                  02
PA;212405;47113;                  06;  22;08;1483.65;                  02
PA;212315;84116;                  06;  58;99;1100.00;                  02
PA;212405;84116;                  06;  31;99;1500.00;                  02
PA;317205;84116;                  06;  27;99;2275.00;                  02
PA;317210;84116;                  06;  39;99;1390.50;                  02
PA;317205;94910;                  06;  34;02;1133.00;                  02
PA;212315;68102;                  06;  46;02;6833.34;                  02
PA;317210;84116;                  06;  23;99;1350.00;                  02
PA;212410;43215;                  06;  22;02;1804.86;                  02
PA;212410;62091;                  06;  21;08;2105.52;                  02
PA;317210;61906;                  06;  16;08;1267.72;                  02
PA;212420;72207;                  06;  31;08;4376.30;                  02
PA;142515;46915;                  07;  31;09;1540.00;                  02
PA;212420;47521;                  07;  34;08;1100.00;                  02
PA;317205;94910;                  07;  28;09;1415.02;                  02
PA;317210;61108;                  07;  31;08;1100.00;                  02
PA;142505;96025;                  07;  26;02;1100.00;                  02
PA;317205;61108;                  07;  20;08;1500.00;                  02
PA;317205;47318;                  07;  51;08;2145.59;                  02
PA;317110;62091;                  07;  66;02;9850.08;                  02
PA;212420;62091;                  07;  25;08;1500.00;                  02
PA;317205;84116;                  07;  26;99;1338.60;                  02
PA;317205;62040;                  07;  28;02;1246.65;                  02
PA;317205;62040;                  07;  28;02;1246.65;                  02
PA;317205;62040;                  07;  43;02;1923.79;                  02
PA;317205;84116;                  07;  42;99;1430.00;                  02
PA;317205;84116;                  07;  33;99;1338.60;                  02
PA;317110;62091;                  07;  59;02;18177.29;                  02
PA;317205;84116;                  07;  29;99;1430.00;                  02
PA;212305;84116;                  07;  51;99;1812.80;                  02
PA;212305;84116;                  07;  47;99;1359.60;                  02
PA;317205;84116;                  07;  44;99;1990.01;                  02
PA;212305;84116;                  07;  35;99;1246.30;                  02
PA;212305;84116;                  07;  38;99;1302.95;                  02
PA;212305;84116;                  07;  34;99;1246.30;                  02
PA;317210;82113;                  07;  43;08;1214.87;                  02
PA;317205;84116;                  07;  58;99;8122.60;                  02
PA;317205;84116;                  07;  50;99;2862.53;                  02
PA;212305;84116;                  07;  42;99;1926.10;                  02
PA;317110;62040;                  07;  23;08;1600.00;                  02
PA;317205;81117;                  07;  28;08;1653.73;                  02
PA;317205;81117;                  07;  26;08;1740.88;                  02
PA;317205;81117;                  07;  27;08;2177.68;                  02
PA;212305;84116;                  07;  40;99;1796.60;                  02
PA;317205;81117;                  07;  28;08;1679.29;                  02
PA;317205;81117;                  07;  22;08;789.36;                  02
PA;317205;84116;                  07;  29;99;1100.00;                  02
PA;317210;62040;                  07;  25;08;1387.88;                  02
PA;317205;81117;                  07;  33;08;1466.04;                  02
PA;317110;84116;                  07;  44;99;3857.83;                  02
