UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
MS;212420;62091;                  07;  21;02;1438.71;                  01
MS;212410;52214;                  07;  54;02;5791.00;                  01
MS;212420;60217;                  07;  47;08;4373.07;                  01
MS;212420;84116;                  07;  29;99;4564.20;                  01
MS;142520;62091;                  07;  26;02;2350.00;                  01
MS;212405;62015;                  07;  33;09;4758.73;                  01
MS;317205;62015;                  07;  29;09;1524.27;                  01
MS;317110;62015;                  07;  22;09;2548.82;                  01
MS;317210;85201;                  07;  23;08;1323.89;                  01
MS;317210;85201;                  07;  32;02;1350.37;                  01
MS;317210;85201;                  07;  38;08;1765.19;                  01
MS;317210;85201;                  07;  25;02;1765.19;                  01
MS;317210;85201;                  07;  29;08;1323.89;                  01
MS;317110;62031;                  07;  21;09;1800.00;                  01
MS;317110;62031;                  07;  24;09;3000.00;                  01
MS;317110;84116;                  07;  35;99;19091.92;                  01
MS;317205;84116;                  07;  43;99;3432.24;                  01
MS;212405;47512;                  07;  35;08;1969.38;                  01
MS;317110;47512;                  07;  35;08;4580.00;                  01
MS;212420;47512;                  07;  29;08;1680.00;                  01
MS;142530;47512;                  07;  31;08;4580.00;                  01
MS;212420;47512;                  07;  26;08;1830.00;                  01
MS;212405;47512;                  07;  32;08;2045.14;                  01
MS;317110;47512;                  07;  35;08;3260.00;                  01
MS;317210;82113;                  07;  23;08;2075.74;                  01
MS;317110;62091;                  07;  50;02;4457.44;                  01
MS;317110;62091;                  07;  42;08;3990.84;                  01
MS;317110;62015;                  07;  23;02;1100.00;                  01
MS;317105;77331;                  07;  36;08;2588.39;                  01
MS;212420;61906;                  07;  32;08;368.40;                  01
MS;317110;84116;                  07;  36;99;11946.25;                  01
MS;317110;84116;                  07;  59;99;16493.27;                  01
MS;212420;47113;                  07;  33;08;2038.00;                  01
MS;317210;85201;                  07;  24;08;1323.89;                  01
MS;317205;62015;                  07;  21;09;2889.29;                  01
MS;212405;62015;                  07;  23;09;6332.27;                  01
MS;212420;85139;                  07;  31;09;1739.49;                  01
MS;317205;47521;                  07;  20;08;1190.00;                  01
MS;317205;47521;                  07;  21;09;1290.00;                  01
MS;317110;62091;                  07;  30;02;2074.38;                  01
MS;317110;62091;                  07;  30;09;1669.80;                  01
MS;317210;85201;                  07;  22;08;1390.08;                  01
MS;317210;85201;                  07;  20;08;1323.89;                  01
MS;317210;85201;                  07;  20;08;1390.08;                  01
MS;142530;61906;                  07;  19;08;1866.80;                  01
MS;212405;72100;                  07;  25;08;4000.00;                  01
MS;212405;62040;                  07;  18;02;1200.00;                  01
MS;317210;45307;                  07;  29;02;1547.69;                  01
MS;317110;62031;                  07;  36;09;5250.00;                  01
MS;317110;62031;                  07;  35;09;5425.00;                  01
MS;142510;62031;                  07;  33;09;9520.00;                  01
MS;212315;62031;                  07;  33;09;1300.00;                  01
MS;212205;62031;                  07;  25;09;1500.00;                  01
MS;317210;47521;                  07;  18;09;1300.00;                  01
MS;212405;62023;                  07;  40;08;9745.94;                  01
MS;317110;62091;                  07;  18;09;1100.00;                  01
MS;212410;61906;                  07;  18;08;2811.60;                  01
MS;212405;62015;                  07;  34;02;10158.32;                  01
MS;212420;26515;                  07;  22;02;1500.00;                  01
MS;317205;85139;                  07;  40;02;2463.69;                  01
MS;142505;45307;                  07;  23;02;2702.00;                  01
MS;317210;47512;                  07;  22;09;1314.00;                  01
MS;317110;32507;                  07;  23;09;1415.00;                  01
MS;212420;62023;                  07;  27;09;2484.00;                  01
MS;142520;62023;                  07;  35;08;11630.43;                  01
MS;317120;62023;                  07;  34;08;6620.00;                  01
MS;317210;62023;                  07;  24;02;1873.98;                  01
MS;317110;62015;                  07;  33;04;1891.69;                  01
MS;317210;26108;                  07;  21;09;1165.00;                  01
MS;317205;53202;                  07;  24;08;2152.68;                  01
MS;317205;53202;                  07;  20;02;2060.50;                  01
MS;317205;62015;                  07;  29;09;3624.78;                  01
MS;212215;94308;                  07;  30;02;2500.00;                  01
MS;212405;62015;                  07;  23;02;898.59;                  01
MS;212420;62015;                  07;  26;08;1658.42;                  01
MS;212420;47512;                  07;  29;02;1800.00;                  01
MS;212420;47512;                  07;  23;09;1800.00;                  01
MS;317110;47512;                  07;  44;02;4400.00;                  01
MS;212405;84116;                  07;  36;99;5549.19;                  01
MS;212410;61906;                  07;  31;08;2542.10;                  01
MS;212420;77322;                  07;  31;08;3506.27;                  01
MS;212410;62015;                  07;  23;08;1573.00;                  01
MS;212405;62015;                  07;  27;09;4180.00;                  01
MS;212405;62015;                  07;  24;09;4093.56;                  01
MS;317110;62015;                  07;  20;08;2777.38;                  01
MS;212420;47890;                  07;  28;08;1350.00;                  01
MS;317110;62015;                  07;  52;08;2274.40;                  01
MS;212405;62015;                  07;  22;02;898.59;                  01
MS;212405;62015;                  07;  27;02;5732.05;                  01
MS;317110;84116;                  07;  30;99;4219.68;                  01
MS;317210;63119;                  07;  21;08;2047.71;                  01
MS;212420;63119;                  07;  25;08;2069.10;                  01
MS;317210;63119;                  07;  20;08;2047.71;                  01
MS;212420;63119;                  07;  21;08;1839.20;                  01
